customer_id,signup_days_ago,tenure_months,plan_type,monthly_fee,usage_minutes,num_support_calls,contract_type,payment_method,last_active_days_ago,churned,is_premium,support_calls_per_month,recent_activity_flag
C102821,1697,55,standard,40,389,0,monthly,bank_transfer,711,0,0,0.0,0
C102822,1667,57,standard,40,442,0,monthly,card,1641,0,0,0.0,0
C102823,48,1,basic,20,316,0,annual,card,1,0,0,0.0,1
C102824,1507,51,basic,20,396,0,monthly,upi,584,1,0,0.0,0
C102825,1535,50,premium,80,397,1,monthly,card,1295,0,1,0.02,0
C102826,1647,52,basic,20,394,0,monthly,card,185,1,0,0.0,0
C102827,426,14,standard,40,328,0,monthly,card,139,0,0,0.0,0
C102828,1030,33,premium,80,377,0,monthly,card,166,0,1,0.0,0
C102829,1332,42,basic,20,410,0,monthly,bank_transfer,142,0,0,0.0,0
C102830,880,31,standard,40,353,0,monthly,card,492,0,0,0.0,0
C102831,1418,47,standard,40,407,0,monthly,card,71,1,0,0.0,0
C102832,1384,48,basic,20,374,0,monthly,upi,1367,0,0,0.0,0
C102833,1694,54,basic,20,437,0,monthly,bank_transfer,498,0,0,0.0,0
C102834,1397,48,basic,20,413,0,monthly,card,146,0,0,0.0,0
C102835,851,26,basic,20,373,1,monthly,card,612,0,0,0.038,0
C102836,484,14,standard,40,298,0,monthly,bank_transfer,337,0,0,0.0,0
C102837,1654,57,basic,20,421,0,monthly,upi,1108,0,0,0.0,0
C102838,754,23,premium,80,347,0,monthly,card,142,0,1,0.0,0
C102839,1708,55,basic,20,415,0,annual,card,890,0,0,0.0,0
C102840,1118,35,standard,40,374,0,monthly,card,812,0,0,0.0,0
C102841,1129,38,standard,40,388,0,monthly,card,970,0,0,0.0,0
C102842,740,22,basic,20,341,0,monthly,card,440,0,0,0.0,0
C102843,172,6,basic,20,268,0,annual,bank_transfer,66,0,0,0.0,0
C102844,946,29,standard,40,331,0,monthly,card,733,1,0,0.0,0
C102845,1968,63,premium,80,402,1,monthly,bank_transfer,1797,0,1,0.016,0
C102846,857,30,basic,20,360,0,monthly,card,837,0,0,0.0,0
C102847,634,20,basic,20,342,0,monthly,card,533,0,0,0.0,0
C102848,1526,49,basic,20,389,1,monthly,card,340,0,0,0.02,0
C102849,1470,49,basic,20,425,0,monthly,card,101,0,0,0.0,0
C102850,334,13,standard,40,300,1,monthly,card,313,1,0,0.077,0
C102851,765,27,standard,40,378,1,monthly,upi,109,0,0,0.037,0
C102852,1550,50,basic,20,396,1,monthly,bank_transfer,906,0,0,0.02,0
C102853,320,12,premium,80,337,0,annual,bank_transfer,315,1,1,0.0,0
C102854,1993,65,basic,20,439,0,annual,bank_transfer,1202,0,0,0.0,0
C102855,131,6,standard,40,306,0,monthly,card,29,0,0,0.0,0
C102856,1320,42,basic,20,363,1,annual,upi,874,0,0,0.024,0
C102857,896,28,basic,20,353,0,monthly,upi,472,1,0,0.0,0
C102858,997,32,basic,20,367,0,annual,card,995,0,0,0.0,0
C102859,1675,56,basic,20,430,0,monthly,upi,384,0,0,0.0,0
C102860,1003,35,standard,40,382,0,monthly,card,597,0,0,0.0,0
C102861,871,31,standard,40,327,0,annual,card,8,0,0,0.0,1
C102862,991,32,basic,20,365,0,annual,card,940,1,0,0.0,0
C102863,971,30,standard,40,363,0,monthly,upi,135,0,0,0.0,0
C102864,1830,59,basic,20,395,1,monthly,bank_transfer,1313,1,0,0.017,0
C102865,1056,33,standard,40,347,0,annual,bank_transfer,975,0,0,0.0,0
C102866,114,5,basic,20,317,0,monthly,card,82,0,0,0.0,0
C102867,1847,62,basic,20,401,0,annual,card,1671,1,0,0.0,0
C102868,357,10,basic,20,318,0,monthly,upi,139,0,0,0.0,0
C102869,845,28,standard,40,349,1,annual,card,42,0,0,0.036,0
C102870,1503,51,standard,40,420,0,monthly,card,1128,0,0,0.0,0
C102871,483,16,basic,20,315,0,monthly,card,311,0,0,0.0,0
C102872,1977,66,basic,20,416,0,monthly,card,1054,0,0,0.0,0
C102873,658,19,basic,20,347,0,annual,bank_transfer,218,0,0,0.0,0
C102874,1274,44,standard,40,373,2,monthly,bank_transfer,112,0,0,0.045,0
C102875,1207,40,standard,40,359,0,monthly,card,731,0,0,0.0,0
C102876,694,24,basic,20,342,0,monthly,card,694,0,0,0.0,0
C102877,41,3,basic,20,301,0,monthly,card,3,1,0,0.0,1
C102878,1186,39,standard,40,387,0,annual,card,11,0,0,0.0,1
C102879,333,10,basic,20,299,0,monthly,bank_transfer,245,0,0,0.0,0
C102880,1346,45,basic,20,375,1,monthly,card,1273,1,0,0.022,0
C102881,1004,32,basic,20,374,0,monthly,card,569,1,0,0.0,0
C102882,1353,43,basic,20,353,0,monthly,card,508,1,0,0.0,0
C102883,1793,58,standard,40,440,1,annual,card,1327,0,0,0.017,0
C102884,812,26,standard,40,334,0,monthly,bank_transfer,512,0,0,0.0,0
C102885,72,3,basic,20,337,0,annual,card,43,0,0,0.0,0
C102886,973,30,standard,40,373,1,annual,card,318,0,0,0.033,0
C102887,372,11,basic,20,288,0,monthly,card,94,0,0,0.0,0
C102888,1379,47,standard,40,391,1,annual,bank_transfer,1317,0,0,0.021,0
C102889,1867,62,standard,40,436,0,monthly,upi,508,1,0,0.0,0
C102890,527,16,standard,40,320,0,monthly,card,520,1,0,0.0,0
C102891,393,11,basic,20,344,0,monthly,upi,261,0,0,0.0,0
C102892,920,29,basic,20,354,0,annual,bank_transfer,325,0,0,0.0,0
C102893,456,15,basic,20,326,1,monthly,card,252,0,0,0.067,0
C102894,1034,32,standard,40,363,3,annual,bank_transfer,307,1,0,0.094,0
C102895,50,2,basic,20,307,0,monthly,card,2,0,0,0.0,1
C102896,436,12,premium,80,304,1,monthly,upi,95,0,1,0.083,0
C102897,648,22,premium,80,345,1,monthly,card,641,0,1,0.045,0
C102898,1044,32,standard,40,349,0,monthly,card,35,0,0,0.0,0
C102899,365,12,premium,80,326,2,monthly,upi,104,0,1,0.167,0
C102900,1868,62,basic,20,410,1,annual,card,710,1,0,0.016,0
C102901,1170,37,basic,20,413,0,monthly,card,940,0,0,0.0,0
C102902,1177,38,basic,20,376,1,annual,bank_transfer,960,0,0,0.026,0
C102903,428,14,standard,40,312,1,annual,bank_transfer,235,0,0,0.071,0
C102904,822,28,basic,20,351,0,monthly,bank_transfer,384,0,0,0.0,0
C102905,1857,62,premium,80,428,1,monthly,card,360,0,1,0.016,0
C102906,744,26,basic,20,330,1,annual,card,706,0,0,0.038,0
C102907,80,3,basic,20,306,0,monthly,card,30,0,0,0.0,0
C102908,1836,63,standard,40,396,1,monthly,card,24,0,0,0.016,0
C102909,353,9,basic,20,320,0,monthly,card,302,0,0,0.0,0
C102910,818,25,basic,20,351,0,annual,card,0,0,0,0.0,1
C102911,170,3,standard,40,292,0,monthly,card,101,0,0,0.0,0
C102912,499,15,basic,20,332,0,monthly,card,117,0,0,0.0,0
C102913,816,26,basic,20,353,1,monthly,card,478,0,0,0.038,0
C102914,1855,63,basic,20,415,1,monthly,bank_transfer,676,0,0,0.016,0
C102915,1387,47,basic,20,385,0,monthly,card,458,0,0,0.0,0
C102916,1946,65,premium,80,426,1,annual,card,112,0,1,0.015,0
C102917,993,31,standard,40,357,0,monthly,card,194,0,0,0.0,0
C102918,1037,34,basic,20,382,0,monthly,card,457,0,0,0.0,0
C102919,402,12,basic,20,340,0,monthly,card,230,1,0,0.0,0
C102920,1617,52,basic,20,391,0,monthly,card,1471,1,0,0.0,0
C102921,523,15,premium,80,313,0,monthly,bank_transfer,84,0,1,0.0,0
C102922,1592,52,basic,20,429,0,annual,card,575,0,0,0.0,0
C102923,1722,55,basic,20,381,0,monthly,card,1297,0,0,0.0,0
C102924,780,28,standard,40,364,0,monthly,card,402,0,0,0.0,0
C102925,1209,41,premium,80,384,0,monthly,card,252,0,1,0.0,0
C102926,320,10,basic,20,304,0,annual,card,93,0,0,0.0,0
C102927,1701,57,basic,20,427,0,monthly,bank_transfer,957,0,0,0.0,0
C102928,1197,40,basic,20,397,1,monthly,card,661,1,0,0.025,0
C102929,135,6,basic,20,344,1,monthly,bank_transfer,108,0,0,0.167,0
C102930,1473,48,standard,40,412,1,monthly,card,668,1,0,0.021,0
C102931,699,23,standard,40,343,0,monthly,bank_transfer,259,0,0,0.0,0
C102932,1711,56,standard,40,377,0,monthly,card,1457,0,0,0.0,0
C102933,31,2,basic,20,302,0,monthly,card,11,1,0,0.0,1
C102934,1998,64,basic,20,435,0,monthly,card,611,0,0,0.0,0
C102935,618,21,basic,20,316,2,annual,card,121,0,0,0.095,0
C102936,673,21,basic,20,341,2,monthly,bank_transfer,643,0,0,0.095,0
C102937,119,4,standard,40,308,1,monthly,card,4,1,0,0.25,1
C102938,1398,44,basic,20,393,0,monthly,bank_transfer,978,1,0,0.0,0
C102939,379,14,basic,20,303,0,annual,card,232,0,0,0.0,0
C102940,1512,49,basic,20,409,1,monthly,card,678,0,0,0.02,0
C102941,1316,44,basic,20,352,0,monthly,upi,568,0,0,0.0,0
C102942,1404,45,basic,20,397,0,monthly,card,542,1,0,0.0,0
C102943,1161,40,standard,40,379,0,annual,bank_transfer,518,0,0,0.0,0
C102944,1639,55,basic,20,442,0,monthly,card,11,0,0,0.0,1
C102945,1092,37,standard,40,386,0,monthly,card,9,0,0,0.0,1
C102946,938,30,basic,20,334,0,annual,card,156,0,0,0.0,0
C102947,188,5,basic,20,313,0,monthly,upi,140,0,0,0.0,0
C102948,1636,52,premium,80,388,0,annual,card,638,0,1,0.0,0
C102949,988,34,basic,20,356,2,monthly,bank_transfer,709,1,0,0.059,0
C102950,341,9,standard,40,308,0,monthly,upi,136,0,0,0.0,0
C102951,1294,44,basic,20,390,1,annual,upi,690,0,0,0.023,0
C102952,1991,65,standard,40,401,1,annual,upi,1623,1,0,0.015,0
C102953,474,16,standard,40,319,0,annual,bank_transfer,399,1,0,0.0,0
C102954,327,11,premium,80,332,0,monthly,card,266,1,1,0.0,0
C102955,981,32,standard,40,358,0,annual,upi,675,1,0,0.0,0
C102956,65,2,standard,40,285,0,monthly,upi,0,0,0,0.0,1
C102957,1137,38,basic,20,397,0,monthly,card,276,0,0,0.0,0
C102958,1505,49,standard,40,405,1,monthly,card,1379,1,0,0.02,0
C102959,1939,65,standard,40,423,0,annual,card,932,0,0,0.0,0
C102960,1828,60,basic,20,441,0,monthly,card,1797,0,0,0.0,0
C102961,1875,61,basic,20,393,0,monthly,card,1677,1,0,0.0,0
C102962,1438,48,standard,40,393,0,monthly,bank_transfer,1116,1,0,0.0,0
C102963,1225,42,basic,20,365,0,monthly,bank_transfer,640,1,0,0.0,0
C102964,1429,49,basic,20,412,0,monthly,bank_transfer,1159,0,0,0.0,0
C102965,1738,58,premium,80,422,0,monthly,card,110,0,1,0.0,0
C102966,1415,46,basic,20,378,0,monthly,card,1067,0,0,0.0,0
C102967,588,20,basic,20,368,4,monthly,upi,210,0,0,0.2,0
C102968,920,31,standard,40,335,1,monthly,bank_transfer,342,0,0,0.032,0
C102969,170,5,basic,20,302,0,monthly,bank_transfer,102,0,0,0.0,0
C102970,916,32,standard,40,345,0,monthly,bank_transfer,360,0,0,0.0,0
C102971,1971,65,basic,20,430,1,monthly,bank_transfer,1354,0,0,0.015,0
C102972,1171,39,basic,20,371,0,monthly,upi,410,0,0,0.0,0
C102973,1330,45,basic,20,388,1,monthly,card,758,0,0,0.022,0
C102974,755,25,premium,80,338,0,monthly,card,507,0,1,0.0,0
C102975,1273,44,basic,20,370,0,monthly,card,231,0,0,0.0,0
C102976,1958,65,basic,20,459,3,monthly,bank_transfer,803,0,0,0.046,0
C102977,1079,37,basic,20,400,0,monthly,upi,233,0,0,0.0,0
C102978,550,18,basic,20,327,0,monthly,card,519,0,0,0.0,0
C102979,1836,63,basic,20,374,0,annual,card,301,0,0,0.0,0
C102980,39,1,basic,20,307,0,annual,card,35,0,0,0.0,0
C102981,1013,33,standard,40,379,0,monthly,upi,252,0,0,0.0,0
C102982,407,12,basic,20,363,2,monthly,card,307,0,0,0.167,0
C102983,1686,58,standard,40,455,0,monthly,card,793,0,0,0.0,0
C102984,1690,58,standard,40,426,0,monthly,card,802,0,0,0.0,0
C102985,711,25,basic,20,344,0,monthly,upi,699,0,0,0.0,0
C102986,613,18,basic,20,324,0,monthly,card,386,0,0,0.0,0
C102987,181,6,standard,40,301,0,monthly,card,122,0,0,0.0,0
C102988,749,26,standard,40,357,1,monthly,card,131,0,0,0.038,0
C102989,1102,34,basic,20,382,0,monthly,bank_transfer,220,0,0,0.0,0
C102990,1207,39,premium,80,384,1,monthly,card,61,1,1,0.026,0
C102991,888,31,basic,20,360,0,monthly,card,831,0,0,0.0,0
C102992,1346,46,basic,20,408,1,monthly,card,731,0,0,0.022,0
C102993,1633,52,basic,20,421,1,annual,card,402,0,0,0.019,0
C102994,79,2,premium,80,281,0,monthly,bank_transfer,42,0,1,0.0,0
C102995,693,22,standard,40,352,1,monthly,card,475,0,0,0.045,0
C102996,560,20,standard,40,324,0,annual,card,13,0,0,0.0,1
C102997,1665,55,basic,20,376,1,monthly,bank_transfer,269,0,0,0.018,0
C102998,1113,36,basic,20,368,0,annual,bank_transfer,1077,0,0,0.0,0
C102999,1220,41,basic,20,400,2,annual,card,1154,0,0,0.049,0
C103000,1255,42,standard,40,405,2,monthly,card,712,1,0,0.048,0
C103001,886,28,basic,20,351,0,monthly,bank_transfer,871,0,0,0.0,0
C103002,175,3,basic,20,286,0,monthly,card,4,0,0,0.0,1
C103003,944,30,basic,20,346,0,monthly,upi,732,0,0,0.0,0
C103004,1729,56,premium,80,429,0,annual,bank_transfer,1540,0,1,0.0,0
C103005,1022,32,basic,20,381,0,monthly,bank_transfer,628,1,0,0.0,0
C103006,1492,47,basic,20,373,1,annual,bank_transfer,300,0,0,0.021,0
C103007,271,9,basic,20,331,1,monthly,card,191,0,0,0.111,0
C103008,610,20,premium,80,338,0,annual,card,426,1,1,0.0,0
C103009,716,21,premium,80,362,0,monthly,card,115,0,1,0.0,0
C103010,1614,54,standard,40,416,1,monthly,bank_transfer,235,0,0,0.019,0
C103011,512,18,basic,20,340,0,monthly,bank_transfer,12,0,0,0.0,1
C103012,1161,37,basic,20,353,0,monthly,card,67,0,0,0.0,0
C103013,1279,44,premium,80,421,0,monthly,bank_transfer,742,0,1,0.0,0
C103014,702,22,basic,20,364,0,monthly,card,390,0,0,0.0,0
C103015,660,21,basic,20,332,0,monthly,card,91,1,0,0.0,0
C103016,690,25,basic,20,336,1,monthly,card,103,0,0,0.04,0
C103017,691,21,premium,80,353,0,monthly,card,589,0,1,0.0,0
C103018,1485,50,basic,20,435,2,monthly,bank_transfer,1449,1,0,0.04,0
C103019,834,26,standard,40,311,0,monthly,card,613,0,0,0.0,0
C103020,1708,58,standard,40,399,1,monthly,card,772,0,0,0.017,0
C103021,448,14,basic,20,340,0,annual,bank_transfer,430,0,0,0.0,0
C103022,1017,32,basic,20,356,0,annual,upi,303,0,0,0.0,0
C103023,1508,51,premium,80,405,0,monthly,card,378,0,1,0.0,0
C103024,1213,38,premium,80,419,0,monthly,bank_transfer,1198,1,1,0.0,0
C103025,1576,51,standard,40,429,1,monthly,card,1415,0,0,0.02,0
C103026,679,21,standard,40,355,1,monthly,card,404,0,0,0.048,0
C103027,998,35,basic,20,370,1,monthly,card,87,1,0,0.029,0
C103028,619,20,premium,80,359,1,monthly,bank_transfer,248,0,1,0.05,0
C103029,1130,37,basic,20,369,1,monthly,bank_transfer,365,0,0,0.027,0
C103030,538,15,standard,40,331,0,monthly,card,88,0,0,0.0,0
C103031,470,16,premium,80,338,0,monthly,card,364,0,1,0.0,0
C103032,1307,41,standard,40,382,1,monthly,card,731,0,0,0.024,0
C103033,950,30,standard,40,367,0,monthly,bank_transfer,455,0,0,0.0,0
C103034,799,25,standard,40,358,0,monthly,bank_transfer,414,0,0,0.0,0
C103035,1373,45,basic,20,379,0,monthly,bank_transfer,454,0,0,0.0,0
C103036,1856,62,standard,40,385,0,monthly,card,1586,0,0,0.0,0
C103037,292,11,basic,20,310,1,monthly,card,174,0,0,0.091,0
C103038,1650,56,standard,40,405,1,monthly,card,934,0,0,0.018,0
C103039,1711,56,basic,20,402,0,monthly,card,208,0,0,0.0,0
C103040,1888,64,basic,20,430,1,monthly,card,1652,0,0,0.016,0
C103041,1607,54,standard,40,380,1,monthly,upi,1336,1,0,0.019,0
C103042,1427,48,premium,80,411,0,monthly,bank_transfer,370,0,1,0.0,0
C103043,666,24,basic,20,327,0,monthly,bank_transfer,312,0,0,0.0,0
C103044,1220,39,standard,40,382,0,monthly,card,802,1,0,0.0,0
C103045,1990,67,standard,40,428,1,monthly,card,1527,0,0,0.015,0
C103046,1806,62,premium,80,422,2,monthly,card,85,0,1,0.032,0
C103047,488,15,basic,20,325,1,monthly,card,134,0,0,0.067,0
C103048,1028,36,standard,40,375,0,annual,card,820,0,0,0.0,0
C103049,1333,46,premium,80,401,1,monthly,upi,1289,0,1,0.022,0
C103050,729,25,basic,20,337,4,monthly,bank_transfer,219,0,0,0.16,0
C103051,331,10,premium,80,332,1,monthly,card,294,0,1,0.1,0
C103052,1584,53,premium,80,444,1,annual,card,505,0,1,0.019,0
C103053,1633,52,premium,80,394,2,annual,card,1186,0,1,0.038,0
C103054,1271,40,basic,20,338,0,annual,card,1150,0,0,0.0,0
C103055,1155,37,basic,20,373,0,monthly,upi,826,0,0,0.0,0
C103056,583,21,premium,80,361,1,annual,bank_transfer,116,0,1,0.048,0
C103057,317,11,basic,20,302,1,monthly,card,136,0,0,0.091,0
C103058,1220,41,standard,40,356,0,monthly,card,355,0,0,0.0,0
C103059,650,20,basic,20,331,0,annual,card,221,0,0,0.0,0
C103060,1035,33,basic,20,357,0,monthly,bank_transfer,235,0,0,0.0,0
C103061,65,1,basic,20,315,0,monthly,card,39,0,0,0.0,0
C103062,773,25,standard,40,351,0,monthly,card,494,0,0,0.0,0
C103063,1794,58,basic,20,417,2,monthly,card,1435,0,0,0.034,0
C103064,382,12,standard,40,291,1,monthly,card,68,0,0,0.083,0
C103065,1729,56,standard,40,397,1,monthly,card,1587,1,0,0.018,0
C103066,1952,67,standard,40,454,0,monthly,card,266,0,0,0.0,0
C103067,102,5,standard,40,321,0,monthly,card,21,0,0,0.0,0
C103068,677,20,basic,20,322,1,monthly,card,524,0,0,0.05,0
C103069,1406,44,basic,20,394,0,monthly,card,381,0,0,0.0,0
C103070,1944,64,basic,20,423,0,monthly,card,1635,1,0,0.0,0
C103071,1123,36,standard,40,374,0,monthly,upi,373,0,0,0.0,0
C103072,454,16,standard,40,333,0,annual,card,172,0,0,0.0,0
C103073,1028,32,basic,20,355,0,monthly,card,505,0,0,0.0,0
C103074,737,25,basic,20,331,0,monthly,card,236,0,0,0.0,0
C103075,1834,62,standard,40,414,0,annual,card,1610,0,0,0.0,0
C103076,590,18,basic,20,324,0,monthly,card,324,0,0,0.0,0
C103077,857,28,premium,80,332,0,monthly,upi,249,0,1,0.0,0
C103078,1695,55,basic,20,407,0,monthly,card,589,0,0,0.0,0
C103079,985,30,premium,80,373,1,monthly,upi,789,1,1,0.033,0
C103080,546,19,basic,20,365,0,monthly,upi,450,0,0,0.0,0
C103081,457,14,basic,20,316,0,monthly,upi,241,1,0,0.0,0
C103082,1592,52,basic,20,434,0,monthly,card,1445,1,0,0.0,0
C103083,189,5,basic,20,331,0,monthly,card,57,0,0,0.0,0
C103084,178,3,basic,20,298,0,monthly,bank_transfer,167,0,0,0.0,0
C103085,805,26,basic,20,355,0,monthly,card,215,0,0,0.0,0
C103086,1283,41,standard,40,395,0,monthly,card,731,0,0,0.0,0
C103087,1765,56,basic,20,421,0,monthly,bank_transfer,20,1,0,0.0,0
C103088,1615,54,standard,40,410,0,monthly,upi,304,0,0,0.0,0
C103089,96,5,basic,20,324,0,monthly,card,96,0,0,0.0,0
C103090,1043,32,premium,80,389,0,annual,card,603,0,1,0.0,0
C103091,1865,64,standard,40,447,1,monthly,card,806,0,0,0.016,0
C103092,410,12,basic,20,287,0,monthly,card,99,0,0,0.0,0
C103093,87,1,basic,20,285,0,monthly,card,9,0,0,0.0,1
C103094,1312,41,basic,20,374,0,monthly,bank_transfer,996,1,0,0.0,0
C103095,371,14,basic,20,342,0,monthly,bank_transfer,167,1,0,0.0,0
C103096,1891,62,standard,40,439,0,monthly,upi,1081,0,0,0.0,0
C103097,1183,40,standard,40,384,1,monthly,card,600,0,0,0.025,0
C103098,756,25,premium,80,333,0,monthly,card,684,0,1,0.0,0
C103099,1225,40,standard,40,393,0,monthly,bank_transfer,632,0,0,0.0,0
C103100,799,25,premium,80,356,0,annual,upi,756,0,1,0.0,0
C103101,643,23,premium,80,358,0,monthly,upi,323,0,1,0.0,0
C103102,1262,41,premium,80,423,0,monthly,card,1085,0,1,0.0,0
C103103,1856,63,basic,20,433,0,monthly,upi,88,0,0,0.0,0
C103104,383,13,basic,20,324,0,monthly,card,71,1,0,0.0,0
C103105,1524,52,basic,20,435,0,monthly,upi,681,0,0,0.0,0
C103106,1851,60,standard,40,410,0,monthly,bank_transfer,1708,0,0,0.0,0
C103107,145,5,basic,20,338,0,monthly,card,75,0,0,0.0,0
C103108,1317,41,basic,20,391,3,monthly,upi,404,0,0,0.073,0
C103109,691,23,basic,20,322,0,annual,card,364,0,0,0.0,0
C103110,1865,61,basic,20,462,0,monthly,upi,1693,0,0,0.0,0
C103111,1495,48,standard,40,370,0,annual,bank_transfer,384,0,0,0.0,0
C103112,1601,52,basic,20,405,0,annual,bank_transfer,8,0,0,0.0,1
C103113,482,17,standard,40,311,0,monthly,card,2,0,0,0.0,1
C103114,1898,61,standard,40,426,1,monthly,card,1392,0,0,0.016,0
C103115,1530,53,basic,20,394,0,monthly,upi,308,0,0,0.0,0
C103116,316,8,standard,40,298,1,monthly,card,169,0,0,0.125,0
C103117,1356,46,standard,40,349,1,monthly,bank_transfer,146,0,0,0.022,0
C103118,1046,33,basic,20,358,0,monthly,bank_transfer,79,0,0,0.0,0
C103119,340,11,basic,20,351,0,monthly,bank_transfer,291,0,0,0.0,0
C103120,237,6,basic,20,331,1,monthly,bank_transfer,195,0,0,0.167,0
C103121,647,23,standard,40,368,0,monthly,card,465,0,0,0.0,0
C103122,475,15,standard,40,348,0,annual,card,223,0,0,0.0,0
C103123,699,22,basic,20,335,1,monthly,bank_transfer,554,1,0,0.045,0
C103124,662,22,basic,20,321,0,monthly,upi,411,0,0,0.0,0
C103125,84,1,basic,20,320,0,monthly,bank_transfer,49,0,0,0.0,0
C103126,941,32,standard,40,350,1,monthly,card,294,0,0,0.031,0
C103127,1065,34,basic,20,362,0,monthly,upi,612,1,0,0.0,0
C103128,686,24,standard,40,320,0,monthly,bank_transfer,449,0,0,0.0,0
C103129,1453,46,basic,20,364,0,monthly,card,68,1,0,0.0,0
C103130,1961,64,standard,40,405,0,monthly,bank_transfer,555,0,0,0.0,0
C103131,1701,54,standard,40,391,0,monthly,bank_transfer,908,0,0,0.0,0
C103132,1009,35,standard,40,358,1,monthly,bank_transfer,661,0,0,0.029,0
C103133,544,17,basic,20,297,0,monthly,bank_transfer,499,0,0,0.0,0
C103134,1709,58,standard,40,399,0,monthly,card,1158,0,0,0.0,0
C103135,1595,53,basic,20,412,1,monthly,card,829,0,0,0.019,0
C103136,266,10,basic,20,313,0,monthly,card,217,0,0,0.0,0
C103137,1332,44,standard,40,392,0,monthly,card,900,0,0,0.0,0
C103138,377,11,standard,40,346,0,monthly,card,147,0,0,0.0,0
C103139,656,21,standard,40,338,2,monthly,card,637,1,0,0.095,0
C103140,1157,37,basic,20,361,0,annual,bank_transfer,760,0,0,0.0,0
C103141,659,20,standard,40,340,1,monthly,card,53,0,0,0.05,0
C103142,1570,53,standard,40,387,0,monthly,bank_transfer,331,0,0,0.0,0
C103143,1925,63,premium,80,424,0,monthly,card,958,0,1,0.0,0
C103144,1301,43,standard,40,374,0,monthly,card,655,0,0,0.0,0
C103145,393,14,standard,40,329,2,monthly,card,312,0,0,0.143,0
C103146,350,12,basic,20,335,0,monthly,bank_transfer,319,0,0,0.0,0
C103147,1686,55,standard,40,401,0,annual,card,1161,0,0,0.0,0
C103148,315,12,standard,40,311,0,monthly,card,224,0,0,0.0,0
C103149,178,7,premium,80,300,0,monthly,card,101,1,1,0.0,0
C103150,1137,38,basic,20,343,1,monthly,card,98,0,0,0.026,0
C103151,435,13,basic,20,319,0,annual,upi,306,0,0,0.0,0
C103152,1007,35,basic,20,384,0,monthly,bank_transfer,794,0,0,0.0,0
C103153,485,15,standard,40,356,2,annual,card,390,0,0,0.133,0
C103154,1796,58,premium,80,404,0,annual,card,1114,1,1,0.0,0
C103155,829,28,basic,20,365,1,annual,card,808,0,0,0.036,0
C103156,1214,41,standard,40,387,1,annual,bank_transfer,373,0,0,0.024,0
C103157,1042,32,standard,40,366,0,annual,card,203,0,0,0.0,0
C103158,813,29,standard,40,353,1,monthly,bank_transfer,749,0,0,0.034,0
C103159,489,18,basic,20,348,0,annual,bank_transfer,96,0,0,0.0,0
C103160,1603,55,standard,40,414,0,monthly,card,632,0,0,0.0,0
C103161,1553,51,basic,20,404,1,monthly,bank_transfer,1140,0,0,0.02,0
C103162,767,24,standard,40,331,0,monthly,card,65,0,0,0.0,0
C103163,538,18,basic,20,335,0,annual,card,130,1,0,0.0,0
C103164,1707,58,basic,20,396,0,monthly,card,778,0,0,0.0,0
C103165,1857,59,standard,40,426,1,annual,card,900,0,0,0.017,0
C103166,510,19,basic,20,323,0,monthly,bank_transfer,315,0,0,0.0,0
C103167,1716,56,basic,20,439,0,monthly,bank_transfer,1409,0,0,0.0,0
C103168,143,3,standard,40,290,2,monthly,upi,91,0,0,0.667,0
C103169,778,26,standard,40,334,1,monthly,card,76,0,0,0.038,0
C103170,1631,54,standard,40,382,2,annual,card,1275,0,0,0.037,0
C103171,390,14,basic,20,323,0,monthly,card,226,0,0,0.0,0
C103172,370,14,basic,20,351,0,monthly,bank_transfer,359,0,0,0.0,0
C103173,799,24,basic,20,352,1,monthly,card,319,0,0,0.042,0
C103174,790,27,basic,20,363,0,annual,card,652,0,0,0.0,0
C103175,998,33,premium,80,380,0,annual,card,53,0,1,0.0,0
C103176,478,16,basic,20,341,0,monthly,card,139,0,0,0.0,0
C103177,1896,62,basic,20,439,1,monthly,card,657,0,0,0.016,0
C103178,864,30,basic,20,335,1,monthly,card,785,0,0,0.033,0
